conversation_id,title,url
68dee89c-ebdc-8327-b811-dbfe6f053fdc,Zeratul ability changes,https://en.wikipedia.org/wiki/Blizzard_Entertainment
68fbb8b6-0270-8325-a04b-40cd0e74cbd8,New chat,https://www.poetryfoundation.org/poets/paul-zimmer
68d27f0d-5244-832d-8079-ea11fea3db42,Identify person tribe,https://fr.wikipedia.org/wiki/Emy_Dany_Bassong
68fe8e05-8ccc-832b-a69f-05ecc7ffe26b,Research advisor search,https://en.wikipedia.org/wiki/Ruth_Ellen_Church
68fe80c5-bb6c-832c-a14f-872f538bd7bc,Collection location query,https://blog.everythingdinosaur.com/blog/_archives/2020/02/19/jose-bonaparte-the-father-of-palaeontology-in-argentina-1928-2020.html
68fe8747-1a9c-832c-b254-f3cb15d50ada,Stock buyback availability,https://www.annualreports.com/HostedData/AnnualReportArchive/m/NYSE_MPX_2022.pdf
68fbb5ec-45a0-8326-8f7c-2920f72fc1b8,Band and album details,https://en.wikipedia.org/wiki/Twist_of_Shadows
68fe8967-4df8-8328-9391-b93d09bc2d7c,Find last child's name,https://smhc.hqtdevelopment.co.uk/article.php?article=839
68fe8973-69a8-832d-8282-cca688ff3528,Game name identification,https://evangelion.fandom.com/wiki/Neon_Genesis_Evangelion_%28Sega_Saturn%29
68fe8973-69a8-832d-8282-cca688ff3528,Game name identification,https://www.mobygames.com/game/11318/neon-genesis-evangelion/credits/sega-saturn/
68d3b1e0-24e0-8324-9915-7058bc562a8a,Gateway Process book quote,https://ia800304.us.archive.org/2/items/CIA-RDP96-00788R001700210016-5/CIA-RDP96-00788R001700210016-5_text.pdf
68d3b294-7704-832c-a0db-3f4047e74833,Award for mountaineer initiative,https://en.wikipedia.org/wiki/Sir_Edmund_Hillary_Mountain_Legacy_Medal
68fe8fd9-d870-8330-800b-5d984f500d5a,Band identification clues,https://en.wikipedia.org/wiki/%C4%8Cechomor
68dee610-11e8-832b-88c0-c2ba5c8cf734,Player of the Match,https://www.espncricinfo.com/series/sri-lanka-tour-of-england-and-ireland-2014-667875/england-vs-sri-lanka-3rd-odi-667893/full-scorecard
68fbbc50-45f0-8327-bc7f-afc561c088a4,New chat,https://www.deseret.com/2007/8/12/20034572/author-returns-to-hometown-to-study-wright/
68fe8dd4-06f4-832d-8413-e872107b0968,Game original name inquiry,https://vgmrips.net/packs/pack/blue-s-journey-snk-neo-geo
68fbb740-6f78-8333-9d8f-23d2e90aea15,Game soundtrack track query,https://www.nintendolife.com/news/2024/12/nintendo-music-adds-super-mario-64-soundtrack-heres-every-song-included?ref=retroshell.com
68d26c10-e500-8332-91ef-a82700f77b84,Find last name match,https://en.wikipedia.org/wiki/Iresh_Zaker
68d26c10-e500-8332-91ef-a82700f77b84,Find last name match,https://en.wikipedia.org/wiki/Dilruba_Yasmeen_Ruhee
68d2828e-1100-8330-bf3e-90bb675a9b00,Program name search,https://en.wikipedia.org/wiki/ASU_Campus_Metabolism
68fbb600-f9ec-8331-8cb6-0d8262c8b4d1,Corresponding author lookup,https://pubmed.ncbi.nlm.nih.gov/35575721/
68fe822c-001c-8325-ba88-a0677ccf98d2,Factions in Old World,https://www.ancientworldmagazine.com/reviews/old-world-2021/
68fe822c-001c-8325-ba88-a0677ccf98d2,Factions in Old World,https://steamcommunity.com/app/597180/discussions/0/595139710753483836/
68fbcbdd-3824-8330-9813-266993e8a68e,Spouse in dissertation acknowledgments,https://absimage.aps.org/image/APR17/MWS_APR17-2016-000694.pdf
68fbcbdd-3824-8330-9813-266993e8a68e,Spouse in dissertation acknowledgments,https://www.fullerton.edu/lsamp/_resources/pdfs/newsletters/2018_PROUD_final_small.pdf
68fbcbdd-3824-8330-9813-266993e8a68e,Spouse in dissertation acknowledgments,https://escholarship.org/content/qt44n7c8qc/qt44n7c8qc.pdf
68fbcbdd-3824-8330-9813-266993e8a68e,Spouse in dissertation acknowledgments,https://arxiv.org/abs/1808.05219
68d3b176-ec70-8326-bda2-7107e0ccbc47,Cover designer search,https://eftiran.ir/files/8672232476.pdf
68d3b176-ec70-8326-bda2-7107e0ccbc47,Cover designer search,https://eftiran.ir/files/281654153.pdf
68d3b176-ec70-8326-bda2-7107e0ccbc47,Cover designer search,https://books.google.com/books/about/Emotional_Processing.html?id=sJPOBAAAQBAJ
68d3b176-ec70-8326-bda2-7107e0ccbc47,Cover designer search,https://eftiran.ir/files/9028747997.pdf
68fe7db3-a9c4-832b-a5ba-e75302a68dd8,Author identification query,https://books.google.com/books/about/Njinga_of_Angola.html?id=SP5aDgAAQBAJ
68dbdc0a-035c-832a-883a-2693065683de,Company name inquiry,https://en.wikipedia.org/wiki/Ye_Jianming
68dbdc0a-035c-832a-883a-2693065683de,Company name inquiry,https://en.wikipedia.org/wiki/Adani_Enterprises
68fbbca7-6aa4-832e-add4-97b4e82ac43f,Station establishment date,https://www.marsinstitute.no/hmp
68fbcc0c-2538-8325-b847-04ff0cecf03d,Find co-founder name,https://www.zilch.com/leadership/sean-oconnor/
68de4bf2-3868-832f-982f-038b9347fc08,Match player identification,https://www.inter.it/en/inter-tv/0_n4eonq9l
68d3b2cc-e1ac-8333-9ff1-965e192aab7f,Person C identity guess,https://en.wikipedia.org/wiki/Jeff_Koons
68d143e7-1ec0-832e-8573-8f90e14ee28e,Player name guess,https://english.ahram.org.eg/NewsContent/6/51/138040/Sports/Egyptian-Football/AboutUs.aspx
68d143e7-1ec0-832e-8573-8f90e14ee28e,Player name guess,https://www.theguardian.com/football/2008/jul/23/wiganathletic.premierleague
68d143e7-1ec0-832e-8573-8f90e14ee28e,Player name guess,https://en.wikipedia.org/wiki/Amr_Zaki
68d143e7-1ec0-832e-8573-8f90e14ee28e,Player name guess,https://en.wikipedia.org/wiki/Wigan_Athletic_F.C.
68d275c7-c3a0-832c-9b43-099ee4da13d9,Book title identification,https://en.wikipedia.org/wiki/Orhan_Pamuk
68fbb755-41b4-832b-9d97-d221a4b0c969,Building name identification,https://en.wikipedia.org/wiki/Tyntesfield
68fbcd43-958c-832c-a781-a2c3c400b2cd,International league reference,https://en.wikipedia.org/wiki/International_League
68fe845a-6f70-8326-aadb-918987488803,Landmark identification challenge,https://theirishaesthete.com/tag/ballysaggartmore/
68fe845a-6f70-8326-aadb-918987488803,Landmark identification challenge,https://en.wikipedia.org/wiki/Ballysaggartmore_Towers
68fe845a-6f70-8326-aadb-918987488803,Landmark identification challenge,https://www.alltrails.com/ireland/county-waterford/lismore/waterfall
68fe845a-6f70-8326-aadb-918987488803,Landmark identification challenge,https://www.theirishroadtrip.com/lismore-castle-in-waterford/
68fe845a-6f70-8326-aadb-918987488803,Landmark identification challenge,https://obrien.ie/blog/irelands-inspiring-follies/
68fe845a-6f70-8326-aadb-918987488803,Landmark identification challenge,https://www.theirishroadtrip.com/ballysaggartmore%E2%80%8C-%E2%80%8Ctowers%E2%80%8C-%E2%80%8Clismore/
